runid,date,location,short_name,long_name,census2019,date_type,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_moderna,administered_pfizer,administered_janssen,administered_unk_manuf,administered_dose1_recip,administered_dose1_pop_pct,administered_dose2_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_18plus,admin_per_100k_18plus,distributed_per_100k_18plus,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,administered_65plus,admin_per_100k_65plus,distributed_per_100k_65plus,administered_dose2_recip,administered_dose2_recip_18plus,administered_dose2_recip_18plus_pop_pct,distributed_moderna,distributed_pfizer,distributed_janssen,distributed_unk_manuf,series_complete_moderna,series_complete_pfizer,series_complete_janssen,series_complete_unk_manuf,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_janssen_18plus,series_complete_unk_manuf_18plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_janssen_65plus,series_complete_unk_manuf_65plus,series_complete_yes,series_complete_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,administered_fed_ltc,administered_fed_ltc_dose1,administered_fed_ltc_dose2,series_complete_fed_ltc,administered_dose1,administered_dose1_per_100k,administered_dose2,administered_dose2_per_100k,recip_administered,census2019_18plus_pop,mmwr_week,ratio_admin_dist,administered_dose_other,administered_dose_other_per_100k,skipped,skip_n
1946,2021-05-06,VA,VAA,Virginia,8535519,Report,8536635,7043683,100013,82522,2917667,3893445,230672,1899,4165000,48.8,33,4084015,61.2,6935756,103912,127896,1145145,84.3,2096597,154286,628199,2819262,2792673,41.8,3523780,4541355,471500,0,1221420,1597249,229028,593,1219857,1572225,228336,591,476230,463065,49501,377,3048290,35.7,3021009,45.3,989173,72.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,VA2,VA2,Veterans Health,0,Report,6237435,5014775,0,0,2620685,2272993,121095,2,2701616,0,0,2701145,0,5014141,0,0,1439544,0,2745719,0,0,2310834,2310672,0,2984700,2732535,520200,0,1231493,1079340,121016,1,1231465,1079206,120998,1,753062,552455,41957,1,2431850,0,2431670,0,1347475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,VI,VIA,Virgin Islands,104680,Report,67350,64680,64339,61788,21085,43205,390,0,34551,33,26.2,34161,41.8,63991,78372,82486,11450,64.3,21134,118757,378456,27393,27148,33.2,21700,44850,800,0,9274,18119,410,0,9264,17884,408,0,4020,5530,168,0,27803,26.6,27556,33.7,9718,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,VT,VTA,Vermont,623989,Report,733340,606172,117525,97145,267213,310896,27528,535,367932,59,36.3,363217,71.2,600335,117716,143797,119820,95.8,231990,185534,586489,226639,225618,44.2,319360,367380,46600,0,101504,124953,27038,182,101485,123951,27019,182,52622,53611,808,120,253677,40.7,252637,49.5,107161,85.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,WA,WAA,Washington,7614893,Report,7680690,6162034,100864,80921,2636062,3314900,207311,3761,3683465,48.4,31.9,3628783,61,6092508,102364,129047,1038210,85.8,1963195,162285,634913,2428277,2414029,40.6,3228900,4021290,430500,0,1078880,1348442,207333,955,1078683,1334392,207217,954,435255,469544,38195,624,2635610,34.6,2621246,44,943618,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,WI,WIA,Wisconsin,5822434,Report,5466295,4830952,93883,82971,2069622,2582381,178461,488,2713044,46.6,34.6,2670966,58.6,4767844,104654,119984,884712,87,1737606,170815,537364,2011760,1993111,43.7,2363300,2812095,290900,0,883730,1127815,171843,215,883570,1109329,171752,212,404794,404138,17471,89,2183603,37.5,2164863,47.5,826492,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,WV,WVA,West Virginia,1792147,Report,1670775,1197152,93228,66800,577191,600183,19778,0,648151,36.2,30.2,638679,44.6,1181046,82442,116627,260244,70.9,494056,134616,455238,541166,534965,37.3,767400,800475,102900,0,263125,277963,20786,78,262994,271893,20760,78,122352,110874,3412,45,561952,31.4,555725,38.8,236683,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,WY,WYA,Wyoming,578759,Report,486635,363390,84082,62788,176841,174661,11688,200,198930,34.4,26.7,197156,44.3,360609,81031,109350,72909,73.5,137896,139037,490663,154549,153649,34.5,235940,218595,32100,0,76124,78388,11006,37,76115,77497,11002,37,34647,30123,1807,15,165555,28.6,164651,37,66592,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1946,2021-05-06,LTC,LTC,Long Term Care,NA,NA,NA,7805656,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,US,USA,United States,331996199,Report,321549335,249566820,96853,75172,108142826,132721153,8516437,186404,148562891,44.7,29.8,146335135,56.7,246541364,95510,124568,45425228,83,83120604,151966,587875,98904033,98114573,38,135194800,167441235,18913300,0,44211004,54644578,8444321,46630,44140379,53925870,8422584,46529,18482560,18306673,1548085,19581,107346533,32.3,106535363,41.3,38356900,70.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AK,AKA,Alaska,731545,Report,774305,564720,105845,77196,252528,297030,15085,77,309518,42.3,34.3,302048,54.8,551680,100021,140384,71598,78.2,134946,147340,845422,250652,245104,44.4,335200,385905,53200,0,114970,135663,13913,19,114710,130375,13849,19,38222,26822,1570,10,264565,36.2,258953,46.9,66624,72.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AL,ALA,Alabama,4903185,Report,4187860,2670926,85411,54473,1277562,1316570,76794,0,1618791,33,22.9,1608079,42.2,2656147,69626,109777,622880,73.3,1086495,127847,492784,1120492,1116173,29.3,1867700,2068560,251600,0,536443,583989,78572,60,536340,579773,78536,60,268994,215806,23944,39,1199064,24.5,1194709,31.3,508783,59.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AR,ARA,Arkansas,3017804,Report,2655350,1845530,87989,61155,869813,919058,56195,464,1088927,36.1,24.8,1074441,46.4,1824878,78738,114571,385667,73.6,689890,131688,506860,748425,742169,32,1178500,1316250,160600,0,364885,383433,54869,107,364579,377485,54610,105,179180,123096,8850,71,803294,26.6,796779,34.4,311197,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AS,ASA,American Samoa,55689,Report,54030,39268,97021,70513,8878,30368,22,0,22002,39.5,31.2,21235,48.9,37947,87361,124387,2470,26.1,4577,48347,570719,17370,16819,38.7,15600,37830,600,0,3859,13511,29,0,3849,12970,29,0,874,1298,6,0,17399,31.2,16848,38.8,2178,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AZ,AZA,Arizona,7278717,Report,6926125,5216530,95156,71668,2287089,2786157,140103,3181,3019286,41.5,28.3,2973879,52.7,5143898,91228,122837,1041332,79.6,1938918,148164,529264,2061256,2036539,36.1,2962500,3567525,396100,0,901875,1158329,135187,1052,901711,1133777,135096,1051,415773,405375,25885,683,2196443,30.2,2171635,38.5,847716,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,BP2,BP2,Bureau of Prisons,0,Report,169240,154951,0,0,60170,91901,2880,0,87422,0,0,87421,0,154950,0,0,3042,0,5715,0,0,66784,66784,0,65900,95940,7400,0,25172,41612,2866,0,25172,41612,2866,0,1281,1358,42,0,69650,0,69650,0,2681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,CA,CAA,California,39512223,Report,40691390,31670889,102984,80155,13905949,16640388,1120900,3652,19786567,50.1,29.6,19395153,63.3,31168791,101800,132902,5130266,87.9,9019303,154490,696995,11697179,11587479,37.8,16983600,21298290,2409500,0,5382033,6314303,1111452,843,5375459,6211180,1107526,840,2048843,1763888,115840,412,12808631,32.4,12695005,41.5,3928983,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,CO,COA,Colorado,5758736,Report,5658550,4649806,98260,80744,2084823,2414883,148877,1223,2739293,47.6,32.2,2685414,59.7,4575280,101691,125767,703568,83.5,1327940,157635,671708,1856608,1836037,40.8,2437000,2915250,306300,0,860160,996103,146948,345,859195,976501,146369,341,309281,292694,13267,151,2003556,34.8,1982406,44.1,615393,73.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,CT,CTA,Connecticut,3565287,Report,3998075,3361098,112139,94273,1368557,1864550,127727,264,2002749,56.2,37.6,1959823,69.1,3306046,116498,140884,572545,90.8,1088123,172651,634369,1339332,1328089,46.8,1625800,2142075,230200,0,569842,769432,127775,58,569570,758461,127667,58,202789,300373,12384,20,1467107,41.1,1455756,51.3,515566,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,DC,DCA,District of Columbia,705749,Report,895425,626082,126876,88712,245111,359948,20986,37,349238,49.5,28.3,346697,60,623475,107946,155030,68096,78,147977,169421,1025180,199617,198806,34.4,354500,494325,46600,0,81466,118120,24820,31,81456,117321,24805,29,29074,22154,1659,9,224437,31.8,223611,38.7,52896,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,DD2,DD2,Dept of Defense,0,Report,3859240,3017697,0,0,1337364,1605620,74314,399,1837605,0,0,1820058,0,2994637,0,0,164391,0,283957,0,0,1102224,1097064,0,1639600,2045940,173700,0,482476,619748,71399,0,482429,614635,71379,0,40044,70935,3285,0,1173623,0,1168443,0,114264,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,DE,DEA,Delaware,973764,Report,1022065,793383,104960,81476,320691,437170,35281,241,466826,47.9,31.2,460486,59.8,783969,101789,132703,167107,88.5,309251,163706,541044,304117,302209,39.2,437700,527865,56500,0,124827,179179,34589,111,124788,177310,34564,111,57453,76563,7052,72,338706,34.8,336773,43.7,141140,74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,FL,FLA,Florida,21477737,Report,21493305,15721876,100072,73201,6831388,8298449,566215,25824,9184860,42.8,27.9,9096940,52.7,15610821,90509,124615,3807015,84.7,7241663,161021,477912,5993479,5971411,34.6,8911000,11134305,1448000,0,2687726,3297365,559590,8388,2687056,3275969,559317,8386,1584943,1427640,130797,6531,6553069,30.5,6530728,37.9,3149911,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,FM,FMA,Federated States of Micronesia,103643,Report,63200,35949,60979,34685,35588,0,361,0,21323,20.6,14.1,21306,26.4,35928,44442,78177,1876,10.6,3278,18605,358704,14615,14611,18.1,61600,0,1600,0,14588,27,361,0,14584,27,361,0,1414,5,64,0,14976,14.4,14972,18.5,1483,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,GA,GAA,Georgia,10617423,Report,9789055,6550721,92198,61698,2944035,3459634,146605,447,3785099,35.6,24.7,3733083,46,6475453,79810,120651,1163002,76.7,2202145,145169,645310,2618052,2594962,32,4152800,5106855,529400,0,1218085,1399708,143650,259,1217856,1376849,143440,257,546364,404743,18631,142,2761702,26,2738402,33.8,969880,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,GU,GUA,Guam,165768,Report,173470,134133,104646,80916,52799,79991,1343,0,77754,46.9,33.5,75547,58.4,130821,101177,134162,13799,49,25687,91150,615557,55585,54482,42.1,63700,98670,11100,0,21260,34325,1350,0,21256,33226,1350,0,5003,6724,110,0,56935,34.3,55832,43.2,11837,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,HI,HIA,Hawaii,1415872,Report,1524400,1264136,107665,89283,446155,702262,21959,93760,766182,54.1,35.4,753149,67.5,1249311,111945,136594,232868,86.7,415722,154861,567857,501577,499224,44.7,624900,826800,72700,0,182235,301271,22407,18071,182076,299094,22327,18054,76695,106073,4747,1409,523984,37,521551,46.7,188924,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IA,IAA,Iowa,3155070,Report,2878415,2473624,91231,78402,1123195,1255401,94906,122,1415061,44.9,33.1,1396844,57.5,2447228,100782,118540,473408,85.6,909459,164473,520552,1044170,1036257,42.7,1253500,1458015,166900,0,502809,541308,93238,53,502740,533464,93188,53,236470,194744,7896,39,1137408,36.1,1129445,46.5,439149,79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,ID,IDA,Idaho,1787065,Report,1455395,1108625,81441,62036,492775,583622,31696,532,617604,34.6,26.4,617488,46.1,1108584,82800,108704,223178,76.8,426070,146582,500704,471802,471772,35.2,615800,748995,90600,0,214885,256760,31557,157,214881,256734,31547,157,95889,101564,6826,68,503359,28.2,503319,37.6,204347,70.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IH2,IH2,Indian Health Svc,2082813,Report,1685915,1267980,80944,60878,710949,537012,20019,0,723186,34.7,25.8,705025,0,1238246,0,0,145623,0,263885,0,0,537199,525699,0,906900,705315,73700,0,301685,235514,19863,0,301516,224183,19832,0,67481,47777,2113,0,557062,26.7,545531,0,117371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IL,ILA,Illinois,12671821,Report,12470715,9748918,98413,76934,4141709,5284342,317383,5484,6031482,47.6,29.3,5922156,60.1,9617634,97602,126556,1728491,84.6,3034074,148494,610343,3707687,3681411,37.4,5166900,6547515,756300,0,1620573,2085252,317867,1862,1618933,2060623,316555,1855,630281,670502,48069,1136,4025554,31.8,3997966,40.6,1349988,66.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IN,INA,Indiana,6732219,Report,5642020,4311755,83806,64047,1791847,2371883,139290,8735,2485048,36.9,26.3,2455088,47.5,4270877,82701,109252,853742,78.6,1652033,152157,519646,1770861,1763117,34.1,2300500,2986620,354900,0,758820,1009177,137665,2864,758747,1001508,137585,2862,395145,374946,16683,1841,1908526,28.3,1900702,36.8,788615,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,KS,KSA,Kansas,2913314,Report,2775555,2070420,95271,71068,956138,1053612,60131,539,1255546,43.1,30.9,1239368,56,2049497,92609,125417,419855,88.3,738810,155380,583729,898919,891253,40.3,1238900,1390155,146500,0,424702,474052,60370,165,424629,466460,60333,164,170299,167373,11081,93,959289,32.9,951586,43,348846,73.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,KY,KYA,Kentucky,4467673,Report,4031725,3213684,90242,71932,1446670,1656206,110491,317,1860514,41.6,30.5,1839637,53.1,3183616,91885,116362,608129,81,1093910,145745,537159,1360773,1351992,39,1728000,2073825,229900,0,627161,733364,107770,248,627080,724665,107714,247,239701,261280,25887,154,1468543,32.9,1459706,42.1,527022,70.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,LA,LAA,Louisiana,4648794,Report,3704660,2733787,79691,58806,1272047,1368806,91958,976,1508346,32.4,25,1496877,42,2715921,76265,104029,552474,74.6,1067083,144002,499939,1164295,1158125,32.5,1599800,1877460,227400,0,546516,617291,88230,488,546413,611225,88158,487,240270,251431,15986,97,1252525,26.9,1246283,35,507784,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MA,MAA,Massachusetts,6892503,Report,7814540,6495919,113377,94246,2768360,3508511,218946,102,4000616,58,35.9,3926718,70.9,6401680,115560,141064,1074214,91.9,1937634,165704,668291,2471432,2451027,44.2,3223100,4194840,396600,0,1086105,1385306,219734,21,1085138,1365868,219093,21,421119,443053,54458,11,2691166,39,2670120,48.2,918641,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MD,MDA,Maryland,6045680,Report,6320050,5005250,104538,82791,2114193,2692580,195143,3334,3016656,49.9,33,2963152,62.9,4935782,104772,134155,817537,85.2,1486173,154907,658753,1996582,1981543,42.1,2589900,3387150,343000,0,874759,1120852,188826,971,874643,1105931,188729,969,354143,327056,40269,397,2185408,36.1,2170272,46.1,721865,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,ME,MEA,Maine,1344212,Report,1450130,1234253,107880,91820,544706,612775,76608,164,754763,56.1,36.3,744883,68,1222909,111643,132387,259960,91.1,479934,168241,508345,487928,486445,44.4,639100,720330,90700,0,225705,262169,76479,54,225678,260718,76449,49,109680,112526,18155,14,564407,42,562894,51.4,240375,84.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MH,MHA,Marshall Islands,58413,Report,51300,27154,87823,46486,27119,0,35,0,14827,25.4,21.1,14786,32.5,27100,59479,112594,920,9.3,1690,17019,516616,12297,12282,27,40500,0,10800,0,12293,4,39,0,12278,4,39,0,770,0,3,0,12336,21.1,12321,27,773,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MI,MIA,Michigan,9986857,Report,9903340,7373940,99164,73836,3179193,3955757,237726,1264,4339865,43.5,31.2,4272567,54.5,7283921,92873,126271,1411598,80,2609670,147823,560968,3116792,3092785,39.4,4142500,5177640,583200,0,1391210,1725056,242208,526,1390977,1701284,242088,524,641857,582761,46878,358,3359000,33.6,3334873,42.5,1271854,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MN,MNA,Minnesota,5639632,Report,5257750,4535336,93229,80419,1914659,2421288,199150,239,2720057,48.2,32.6,2671467,61.6,4473290,103155,121245,808594,87.9,1491663,162070,571257,1836460,1822708,42,2176900,2798250,282600,0,819353,1017047,201393,60,819204,1003444,201264,60,312652,386164,38292,25,2037853,36.1,2023972,46.7,737133,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MO,MOA,Missouri,6137428,Report,5388885,4118674,87804,67107,1624200,2370189,123931,354,2351601,38.3,26.8,2325519,48.8,4081453,85622,113049,809943,76.3,1520615,143179,507410,1647858,1639342,34.4,2235700,2867085,286100,0,680746,967056,124610,56,680603,958684,124498,55,317902,353120,25341,24,1772468,28.9,1763840,37,696387,65.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MP,MPA,Northern Mariana Islands,56882,Report,72330,41640,127158,73204,5480,36112,48,0,22745,40,33.2,22172,50,40761,91870,163023,2468,25.5,4727,48883,747983,18894,18588,41.9,20200,49530,2600,0,2268,16626,52,0,2268,16320,52,0,346,1911,41,0,18946,33.3,18640,42,2298,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MS,MSA,Mississippi,2976149,Report,2473465,1625364,83110,54613,782480,796113,45911,860,939012,31.6,23,933008,41,1616512,70975,108601,354351,72.8,639189,131333,508219,684050,681160,29.9,1100600,1218165,154700,0,342100,341924,44898,26,342022,339112,44861,26,161048,128916,12256,9,728948,24.5,726021,31.9,302229,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MT,MTA,Montana,1068778,Report,1006885,777944,94209,72788,368286,386435,23020,203,442048,41.4,31.2,436324,51.9,769063,91534,119840,161676,78.3,299796,145224,487744,333076,329984,39.3,451100,491985,63800,0,163401,169613,22596,62,163342,166580,22581,62,70269,68867,5429,36,355672,33.3,352565,42,144601,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,NC,NCA,North Carolina,10488084,Report,10109510,7266480,96390,69283,3018537,4004054,243560,329,4184155,39.9,28.6,4121201,50.3,7175377,87640,123477,1354812,77.4,2572432,146904,577325,3002685,2975000,36.3,4162500,5369910,577100,0,1268924,1733727,239955,34,1267740,1707226,239109,34,563011,606710,25968,25,3242640,30.9,3214109,39.3,1195714,68.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,ND,NDA,North Dakota,762062,Report,649500,569428,85229,74722,250531,296809,22088,0,301577,39.6,30.8,297897,51.2,563002,96754,111619,97327,81.2,187999,156868,541950,234688,232524,40,295900,319800,33800,0,107795,126892,19493,1,107702,124821,19421,1,42255,40288,2818,0,254181,33.4,251945,43.3,85361,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,NE,NEA,Nebraska,1934408,Report,1817950,1470513,93980,76019,615811,798995,53158,2549,847351,43.8,31.9,834238,57.2,1453030,99636,124659,263082,84.2,505448,161765,581822,617788,613303,42.1,745800,973050,99100,0,266111,350930,53382,747,266051,346507,53352,745,116380,118650,3882,535,671170,34.7,666655,45.7,239447,76.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,NH,NHA,New Hampshire,1359711,Report,1364485,1159614,100351,85284,497191,609720,52676,27,831667,61.2,26.3,822464,74.5,1149037,104036,123543,291408,99.9,451561,177875,537487,357850,356819,32.3,582900,679185,102400,0,181239,176596,53650,15,181093,175711,53627,15,82802,88943,12304,10,411500,30.3,410446,37.2,184059,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,NJ,NJA,New Jersey,8882190,Report,9119785,7600716,102675,85573,3284428,4029417,286396,475,4692648,52.8,35.1,4619798,66.5,7504009,108071,131341,1273891,86.3,2237127,151615,618066,3120386,3095587,44.6,3818200,4785885,515700,0,1366246,1754114,288649,26,1366054,1729510,288535,23,505303,504840,66263,13,3409035,38.4,3384122,48.7,1076419,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,NM,NMA,New Mexico,2096829,Report,2088935,1860755,99624,88741,834306,976547,47593,2309,1089796,52,37,1068380,65.9,1833723,113124,128868,329891,87.4,591438,156628,553205,776509,769006,47.4,898700,1063335,126900,0,344351,431504,46755,654,344166,424186,46675,654,127491,138304,12790,396,823264,39.3,815681,50.3,278981,73.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,NV,NVA,Nevada,3080156,Report,2585160,2122615,83930,68913,891022,1156443,75150,0,1243235,40.4,27,1227782,51.4,2101882,88036,108278,382440,77.1,713063,143771,521231,832418,827348,34.7,1085600,1343160,156400,0,362194,470219,74251,5,362151,465192,74231,5,156663,155471,15078,4,906669,29.4,901579,37.8,327216,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,NY,NYA,New York State,19453561,Report,19545765,16353467,100474,84064,6978289,8754831,617293,3054,9520974,48.9,33.9,9390101,60.9,16178091,104880,126713,2625909,79.7,4796089,145506,592988,6587400,6542677,42.4,8223900,10254465,1067400,0,2918274,3668505,602969,621,2917775,3624290,602656,612,1101132,1043308,122551,349,7190369,37,7145333,46.3,2267340,68.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,OH,OHA,Ohio,11689100,Report,10793175,8622766,92335,73768,3698642,4612514,303589,8021,4800092,41.1,31.2,4730475,51.9,8517522,93485,118462,1624820,79.4,3099706,151477,527443,3650552,3616906,39.7,4504500,5710575,578100,0,1606949,2041231,293053,2372,1606783,2007760,292947,2363,681959,742554,60509,1389,3943605,33.7,3909853,42.9,1486411,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,OK,OKA,Oklahoma,3956971,Report,3788445,2736824,95741,69165,1277055,1387736,71997,36,1542386,39,28.8,1523854,50.7,2706229,90066,126083,509082,80.2,935305,147262,596482,1138053,1126654,37.5,1646900,1940445,201100,0,542588,595443,71147,22,542454,584178,71107,22,226154,190183,12927,6,1209200,30.6,1197761,39.9,429270,67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,OR,ORA,Oregon,4217737,Report,4136195,3207617,98067,76051,1383529,1721580,100864,1644,1947073,46.2,30.2,1916301,57.2,3169030,94565,123425,616899,80.5,1132889,147881,539917,1273314,1265191,37.8,1769300,2113995,252900,0,572083,700943,99753,288,571558,693347,99445,286,254339,268183,33120,154,1373067,32.6,1364636,40.7,555796,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,PA,PAA,Pennsylvania,12801989,Report,13140145,10531067,102641,82261,4516863,5652308,361626,270,6550777,51.2,31.2,6472829,63.7,10436166,102644,129238,2247560,93.9,3901910,163030,549025,3997080,3979312,39.1,5536400,6678945,924800,0,1743686,2253181,366701,213,1743154,2235949,366531,209,794103,848041,50949,120,4363781,34.1,4345843,42.7,1693213,70.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,PR,PRA,Puerto Rico,3193694,Report,3330200,2006360,104274,62823,806919,1129695,69468,278,1261208,39.5,23.9,1244617,47.5,1988743,75878,127060,397555,73.2,704342,129730,613378,764047,762501,29.1,1437900,1704300,188000,0,301839,462190,69552,18,301792,460691,69471,18,149021,161463,11516,3,833599,26.1,831972,31.7,322003,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,RI,RIA,Rhode Island,1059361,Report,1184075,951345,111773,89804,400440,512302,38576,27,569788,53.8,35.2,561057,65.6,940638,110033,138510,171177,91.5,323584,172997,633039,373318,371547,43.5,497400,628875,57800,0,165218,208094,38363,6,165200,206341,38349,6,72447,79041,4940,2,411681,38.9,409896,47.9,156430,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
